app,teks,rating,sentimen,teks_bersih
com.shopee.id,"ngakkk suka kita buka aplikasi Wattpad langsung muncul iklan shopee sementara membaca pun begitu, setiap aplikasi jupa pasti ada iklan shopee nya kek maksa bangett si iklannya jadi pengen boikot",1,Negatif,ngakkk suka kita buka aplikasi wattpad langsung muncul iklan shopee sementara membaca pun begitu setiap aplikasi jupa pasti ada iklan shopee nya kek maksa bangett si iklannya jadi pengen boikot
com.shopee.id,tolong kepada shope tambahkan fitur khusus mencari nama toko tertentu,4,Netral,tolong kepada shope tambahkan fitur khusus mencari nama toko tertentu
com.shopee.id,engga bisa cekout padahal no HP sama pusing jadi nya,1,Netral,engga bisa cekout padahal no hp sama pusing jadi nya
com.shopee.id,gak jelas boikot,1,Netral,tidak jelas boikot
com.shopee.id,sopee sangat membantu kami makasih sopee,5,Positif,sopee sangat membantu kami makasih sopee
com.shopee.id,sangat menyenangkan aplikasi shopee indonesia,5,Netral,sangat menyenangkan aplikasi shopee indonesia
com.shopee.id,baik oke,5,Positif,baik oke
com.shopee.id,Market Place Top,5,Netral,market place top
com.shopee.id,"isi shopeepay rata rata gabisa memuat semua, mau beli barang pasti ketunda, bintang 1 wifi gw 5ghz lancar loh,",1,Netral,isi shopeepay rata rata gabisa memuat semua mau beli barang pasti ketunda bintang wifi gw ghz lancar loh
com.shopee.id,okeeee,5,Netral,okeeee
com.shopee.id,belanja di shope sangat hemat untung besar dan berkualitas bagus selain itu kurirnya pun ramah dan baik.,5,Positif,belanja di shope sangat hemat untung besar dan berkualitas bagus selain itu kurirnya pun ramah dan baik
com.shopee.id,keren aplikasi shope ini,5,Positif,keren aplikasi shope ini
com.shopee.id,saya mau ngasih masukan sih supaya mending customer bisa chat dengan kurir supaya tau juga gimana pengantarannya,5,Netral,saya mau ngasih masukan sih supaya mending customer bisa chat dengan kurir supaya tau juga gimana pengantarannya
com.shopee.id,"harga terjangkau setiap pembelian barang, kualitas juga baik.",5,Positif,harga terjangkau setiap pembelian barang kualitas juga baik
com.shopee.id,COD🙏,5,Netral,cod
com.shopee.id,belajar belanja di shopee mudah dan terpercaya,5,Positif,belajar belanja di shopee mudah dan terpercaya
com.shopee.id,saya terbantu sekali dengan adanya shopee ketika mencari sesuatu yg unik dan menarik tapi tidak tahu dijual di mana. cukup cari di shopee saya akan menemukan barang barang yg unik dan menarik untuk memenuhi kebutuhan saya. cuma terkendalanya kadang lokasinya jauh tentu ongkirnya jd besar.,5,Netral,saya terbantu sekali dengan adanya shopee ketika mencari sesuatu yang unik dan menarik tapi tidak tahu dijual di mana cukup cari di shopee saya akan menemukan barang barang yang unik dan menarik untuk memenuhi kebutuhan saya cuma terkendalanya kadang lokasinya jauh tentu ongkirnya jd besar
com.shopee.id,sangat membantu n semoga sukses selalu,5,Positif,sangat membantu n semoga sukses selalu
com.shopee.id,menganggu waktu masa cuma 10 detik ada notif lagi tolong kurangi notif nya dan di tambah ada notifikasi gak jelas seperti tiba-tiba bilang paket akan sampai itu tolong hilangkan saya sudah Tersiksa gara-gara notif ini,1,Netral,menganggu waktu masa cuma detik ada notif lagi tolong kurangi notif nya dan di tambah ada notifikasi tidak jelas seperti tiba tiba bilang paket akan sampai itu tolong hilangkan saya sudah tersiksa gara gara notif ini
com.shopee.id,top deh,5,Netral,top deh
com.shopee.id,"barang yang dipesan tidak sesuai estimasi sampainya barang lama sampai, jarak tokonya dekat tapi sampainya bisa sampai seminggu",1,Netral,barang yang dipesan tidak sesuai estimasi sampainya barang lama sampai jarak tokonya dekat tapi sampainya bisa sampai seminggu
com.shopee.id,sifat ramah jelas promosinya,5,Netral,sifat ramah jelas promosinya
com.shopee.id,"aplikasi buruk, pelayanan CS lamban dan tidak professional",1,Negatif,aplikasi buruk pelayanan cs lamban dan tidak professional
com.shopee.id,"aplikasi bagus, tapi dari segi pengiriman paket kureng banget. Masa paket transit di sunter sampe 2 kali kan lawak. Paket dari bandung - transit sunter - transit cilegon - transit serang - transit sunter lagi. Why????? kalian lagi ngelawak🤣",1,Positif,aplikasi bagus tapi dari segi pengiriman paket kureng banget masa paket transit di sunter sampe kali kan lawak paket dari bandung transit sunter transit cilegon transit serang transit sunter lagi why kalian lagi ngelawak
com.shopee.id,aplikasinya berat mau check out aja lamaaaaaaa,1,Netral,aplikasinya berat mau check out aja lamaaaaaaa
com.shopee.id,shopee express 🥰,5,Netral,shopee express
com.shopee.id,smoga lbih baik lgi,5,Positif,smoga lbih baik lgi
com.shopee.id,barang komplit,5,Netral,barang komplit
com.shopee.id,"jasa kirim nya sangat amat lambat,tidak tepat waktu dan cs nya tidak sangat membatu,sangat amat kecewa dengan shope,mending beli lewat tiktok aja dari sekarang",1,Negatif,jasa kirim nya sangat amat lambat tidak tepat waktu dan cs nya tidak sangat membatu sangat amat kecewa dengan shope mending beli lewat tiktok aja dari sekarang
com.shopee.id,sangat terbantu,5,Netral,sangat terbantu
com.shopee.id,bagus bngett mantap,5,Positif,bagus bngett mantap
com.shopee.id,toko toko di sopee tidak bisa pesan COD sayang sekali,4,Netral,toko toko di sopee tidak bisa pesan cod sayang sekali
com.shopee.id,pee... kenapa nge bug ini baru aja... ???!!! berulang kali dibuka tapi mental terus...,5,Netral,pee kenapa nge bug ini baru aja berulang kali dibuka tapi mental terus
com.shopee.id,"belanja nyaman dan murah sampai akhirnya ketika awal buka aplikasi langsung ke video, kenyamanan itu terganggu. tolonglah di atur ke beranda seperti sebelumnya.",1,Netral,belanja nyaman dan murah sampai akhirnya ketika awal buka aplikasi langsung ke video kenyamanan itu terganggu tolonglah di atur ke beranda seperti sebelumnya
com.shopee.id,aplikasi yg bagus bgt,5,Positif,aplikasi yang bagus banget
com.shopee.id,kurir jadi lelet sekali,1,Netral,kurir jadi lelet sekali
com.shopee.id,"pengiriman cepat, barang sesuai, sophie mantap",5,Positif,pengiriman cepat barang sesuai sophie mantap
com.shopee.id,brg/produk yg diiklankan sesuai dg pesanan meski terkadang melenceng dr ekspetasi tapi saya pribadi apresiasi dg shoppe ... 👍👍👍🙏,5,Netral,brg produk yang diiklankan sesuai dg pesanan meski terkadang melenceng dari ekspetasi tapi saya pribadi apresiasi dg shoppe
com.shopee.id,barang sudah dalam pengantaran ke alamat kok kembali ketempat transit,2,Netral,barang sudah dalam pengantaran ke alamat kok kembali ketempat transit
com.shopee.id,memudahkan untuk kita belanja,5,Netral,memudahkan untuk kita belanja
com.shopee.id,Semoga sangat membantu...,5,Positif,semoga sangat membantu
com.shopee.id,"kapok belanja di shopee, paket non cod tapi kurir membuat penipuan paket di terima dgn bukti foto palsu, dan paket tidak saya terima sampai sekarang, pengajuan pengembalian dana pun lama , dan harus nunggu, kurir expedisi nya POS reguler",1,Netral,kapok belanja di shopee paket non cod tapi kurir membuat penipuan paket di terima dengan bukti foto palsu dan paket tidak saya terima sampai sekarang pengajuan pengembalian dana pun lama dan harus nunggu kurir expedisi nya pos reguler
com.shopee.id,pengiriman cepat dan pelayanan ramah,5,Positif,pengiriman cepat dan pelayanan ramah
com.shopee.id,saat buka aplikasi selalu muncul ke arah toko yang tidak dikenal,1,Netral,saat buka aplikasi selalu muncul ke arah toko yang tidak dikenal
com.shopee.id,"kenapa isi saldo shopeepay tidak bisa masuk, udah 2 kali ngisi saldo shopeepay tidak masuk.",2,Netral,kenapa isi saldo shopeepay tidak bisa masuk sudah kali ngisi saldo shopeepay tidak masuk
com.shopee.id,baik baik saja,5,Positif,baik baik saja
com.shopee.id,belanja d sini memuaskan,5,Netral,belanja d sini memuaskan
com.shopee.id,"Kenapa susah update,ya...",4,Negatif,kenapa susah update ya
com.shopee.id,"aplikasi nya bagus,cuman aku benci iklan ni aplikasi di tiap platform aplikasi lain,tiap gk sengaja kepencet dikit langsung masuk ke aplikasi nya,jujur nyebelin dan ganggu bgt",1,Netral,aplikasi nya bagus cuman aku benci iklan ni aplikasi di tiap platform aplikasi lain tiap gk sengaja kepencet dikit langsung masuk ke aplikasi nya jujur nyebelin dan ganggu banget
com.shopee.id,Paket Instant tapi sampai hampir 24 jam kemudian (lewat batas SLA). CS hanya kasih jawaban template 'cek berkala' tanpa solusi manual yang cepat di awal. Sangat tidak efisien.,1,Positif,paket instant tapi sampai hampir jam kemudian lewat batas sla cs hanya kasih jawaban template cek berkala tanpa solusi manual yang cepat di awal sangat tidak efisien
com.shopee.id,tetaplah jadi yg terbaik,5,Netral,tetaplah jadi yang terbaik
com.shopee.id,"TOLONG UNTUK IKLAN SHOPEE, BENERIN PLIS, KITA BELUM MENCET UDAH KE APK NYA, DAN TOMBOL IKLAN NYA JANGAN KECIL BNGT, GA KEPENCET TAHU GA? GREGET BNGT SAMA IKLAN NYA, MAKSA BUAT BELANJA.",1,Negatif,tolong untuk iklan shopee benerin plis kita belum mencet sudah ke aplikasi nya dan tombol iklan nya jangan kecil bngt tidak kepencet tahu tidak greget bngt sama iklan nya maksa buat belanja
com.shopee.id,"pertama-tama saya menggunakan shopee saya merasa e-commerce ini bagus krna amanah. Tetapi beberapa kali saya mengalami kejadian barang yang saya pesan berbeda dengan yang di terima oleh pembeli contohya saya membeli 2 pcs baju tetapi yang di kirim hanya 1, ketika saya komplain dengan mengechat toko tersebut mereka akan mengganti jika saya membeli lagi. Awal nya saya memaklumi atas kelalaian tersebut tetapi untuk kejadian yang sama kli ini saya tidak bisa menormal kn lagi.",3,Positif,pertama tama saya menggunakan shopee saya merasa e commerce ini bagus krna amanah tetapi beberapa kali saya mengalami kejadian barang yang saya pesan berbeda dengan yang di terima oleh pembeli contohya saya membeli pcs baju tetapi yang di kirim hanya ketika saya komplain dengan mengechat toko tersebut mereka akan mengganti jika saya membeli lagi awal nya saya memaklumi atas kelalaian tersebut tetapi untuk kejadian yang sama kli ini saya tidak bisa menormal kn lagi
com.shopee.id,Alhamdulillah sering sesuai tapi pernah juga dikirim barang SM penjual yg hanya utk menguntungkan diri sendiri utk shopee kerrenn pkonya,5,Netral,alhamdulillah sering sesuai tapi pernah juga dikirim barang sm penjual yang hanya utk menguntungkan diri sendiri utk shopee kerrenn pkonya
com.shopee.id,"sangat buruk, alamat sudah pas barang tidak pernah sampai. mau chat kurir fitur nya gada, sampah",1,Negatif,sangat buruk alamat sudah pas barang tidak pernah sampai mau chat kurir fitur nya gada sampah
com.shopee.id,Gak pernah kecewa belanja di shopee....👍💖,5,Negatif,tidak pernah kecewa belanja di shopee
com.shopee.id,"selama pakai ini ngak mengecewakan, bahkan untuk pemula seperti saya",5,Netral,selama pakai ini ngak mengecewakan bahkan untuk pemula seperti saya
com.shopee.id,"Barang datang telat, dapat kompensasi voucher, tp ada minimal pembelian 120rb. Sama aja bohong. Padahal dulu klo telat, kompensasi tak ada minimal pembelian. Masih jauh lebih berguna voucher di Lazada jika pembeliannya besar. Saya mau beli barang ratusan ribu, saya bandingkan dulu dg Lazada di toko yg sama. Bulan kemarin hbs beli Zper Jet Cleaner putih + 1 baterai 988VF , di Shopee kenanya 350-an rb, akhirnya beli di Lazada cuma kena 268rban.",1,Netral,barang datang telat dapat kompensasi voucher tapi ada minimal pembelian rb sama aja bohong padahal dulu kalau telat kompensasi tak ada minimal pembelian masih jauh lebih berguna voucher di lazada jika pembeliannya besar saya mau beli barang ratusan ribu saya bandingkan dulu dg lazada di toko yang sama bulan kemarin hbs beli zper jet cleaner putih baterai vf di shopee kenanya an rb akhirnya beli di lazada cuma kena rban
com.shopee.id,tolong bantu kurir kami atas nama doni dia salah sukseskan paket,5,Netral,tolong bantu kurir kami atas nama doni dia salah sukseskan paket
com.shopee.id,"SUKAA BANGETT, BRANG NYAA MURCE MURCEE😋😋💕",5,Netral,sukaa bangett brang nyaa murce murcee
com.shopee.id,banyak diskon dan pengiriman cepat,5,Positif,banyak diskon dan pengiriman cepat
com.shopee.id,"paling males kalo lgi buka apk lain tiba-tiba yg ke buka malah shopee, please lah kalo mau ngiklan ga usah kaya gitu, ganggu tau ga.",2,Netral,paling males kalo lgi buka aplikasi lain tiba tiba yang ke buka malah shopee please lah kalo mau ngiklan tidak usah kaya gitu ganggu tau tidak
com.shopee.id,"tiap pesen shopee food ,gak pernah bisa kasih tip ke driver , tulisan nya beri penilaian dan tip, tapi menu tip nya gak ada, payah",2,Netral,tiap pesen shopee food tidak pernah bisa kasih tip ke driver tulisan nya beri penilaian dan tip tapi menu tip nya tidak ada payah
com.shopee.id,"buruk, pengembalian barang dari tgl 3 uang saya belum kembali sampai sekarang , kesalahan penjual yg teledor pesenya apa di kasih nya apa, pihak shope jg sangat lelet penangananya",1,Negatif,buruk pengembalian barang dari tgl uang saya belum kembali sampai sekarang kesalahan penjual yang teledor pesenya apa di kasih nya apa pihak shope juga sangat lelet penangananya
com.shopee.id,aplikasi shopee ini sangat membantu saya untuk membeli barang yang tidak ada didalam kota saya,5,Positif,aplikasi shopee ini sangat membantu saya untuk membeli barang yang tidak ada didalam kota saya
com.shopee.id,akun shopee ku di retas orng dn smpt mmbrikan dta dri tp saya cept tlpn cs dn minta untuk di ttup akun dn hpus smua dta dri spinjam dn lainnya. alhmdllah di layani dgn baik di ksi intruksi dgn baik... tp smoga tdk ada ksus sprti ini lgi krn bnr bnr mmbhyakan mungkin bgi orng yg ga ngerti .. tkut bngt. dn smoga dta dta ku di akun shopee bnr bnr ga bisa di pake siapapun,5,Positif,akun shopee ku di retas orng dn smpt mmbrikan dta dri tapi saya cept tlpn cs dn minta untuk di ttup akun dn hpus smua dta dri spinjam dn lainnya alhmdllah di layani dengan baik di ksi intruksi dengan baik tapi smoga tidak ada ksus sprti ini lgi karena bnr bnr mmbhyakan mungkin bgi orng yang tidak ngerti tkut bngt dn smoga dta dta ku di akun shopee bnr bnr tidak bisa di pakai siapapun
com.shopee.id,mntep sngat berguna,5,Netral,mntep sngat berguna
com.shopee.id,berbelanja di shopee sangat membantu dalam memenuhi kebutuhan,5,Positif,berbelanja di shopee sangat membantu dalam memenuhi kebutuhan
com.shopee.id,aplikasi belanja online terpopuler terimakasih Shopee,5,Netral,aplikasi belanja online terpopuler terimakasih shopee
com.shopee.id,agak lelet tapi its oke lah,5,Netral,agak lelet tapi its oke lah
com.shopee.id,shopee amanah.,5,Netral,shopee amanah
com.shopee.id,"sanggat bagus,semua bsrang yang di cari ada,trs untuk pengembalian dana juga cpt klw barang ad yg tidak sesuai,gratis ongkir nya banyak lgi pokok recommend banget buat semua kebutuhan",5,Positif,sanggat bagus semua bsrang yang di cari ada trs untuk pengembalian dana juga cpt kalau barang ad yang tidak sesuai gratis ongkir nya banyak lgi pokok recommend banget buat semua kebutuhan
com.shopee.id,mudah praktis,5,Positif,mudah praktis
com.shopee.id,dgn mengunakan aplikasi shopee sagat mempermudah mencari barang yg di butuhkan.....,5,Netral,dengan mengunakan aplikasi shopee sagat mempermudah mencari barang yang di butuhkan
com.shopee.id,sangat membantu untuk segala hal,5,Positif,sangat membantu untuk segala hal
com.shopee.id,"opsi pengembalian indopaket mending gak usah di jadikan pilihan , 4 indomaret semua menolak pengembalian paket dengan alasan beragam .",1,Netral,opsi pengembalian indopaket mending tidak usah di jadikan pilihan indomaret semua menolak pengembalian paket dengan alasan beragam
com.shopee.id,ada toko yang nipu tolong di liat lagi kalo mau buka toko di Shopee tolong toko nya harus resmi,5,Netral,ada toko yang nipu tolong di liat lagi kalo mau buka toko di shopee tolong toko nya harus resmi
com.shopee.id,Bagus barangnya semoga bermanfaat dan berkah. aamiin Aamiin Aamiin berkah bagus tokonya dan rekomendasi untuk membeli produknya bagus sekali dan keren sesuai standar,5,Positif,bagus barangnya semoga bermanfaat dan berkah aamiin aamiin aamiin berkah bagus tokonya dan rekomendasi untuk membeli produknya bagus sekali dan keren sesuai standar
com.shopee.id,"diarahkan menggunakan SPX, tapi pengiriman lambat. stuck sampai semingguan, orderan sudah berjalan 10 hari masih stuck di DC",1,Negatif,diarahkan menggunakan spx tapi pengiriman lambat stuck sampai semingguan orderan sudah berjalan hari masih stuck di dc
com.shopee.id,shopee sangat mantul dan sangat aku suka 🫰😄,5,Positif,shopee sangat mantap dan sangat aku suka
com.shopee.id,"males banget belanja disini. ekspedisi semrawut, kurir gak dicantumkan nomornya. pengiriman selalu lambat dari jadwal yg sudah dicantumkan. kecewa bgt",1,Negatif,males banget belanja disini ekspedisi semrawut kurir tidak dicantumkan nomornya pengiriman selalu lambat dari jadwal yang sudah dicantumkan kecewa banget
com.shopee.id,"so soan mau adain fitur pengembalian,tapi barang kagak di jemput² kurir",1,Netral,so soan mau adain fitur pengembalian tapi barang kagak di jemput kurir
com.shopee.id,Jangan terlalu banyak biaya penanganannya,4,Netral,jangan terlalu banyak biaya penanganannya
